year,month,max_temperature,avg_temperature,min_temperature,avg_wind_speed,precipitation,specific_humidity,AET,PDSI,soil_moisture
2010,8,19.46977036,13.1905921,6.911413844,2.437765763,71.28989975,0.0068054643668809,65.56415721809981,-1.783732885,24.48930422
2010,9,13.63294785,8.269622147,2.906296439,2.50494343,123.8590282,0.0052797190224218,46.92840429892998,-0.681041259,45.84820287
2010,10,9.03635845,4.530828308,0.025298167,3.091470838,113.0683767,0.0041426786982005,23.099158297559363,-0.661688511,48.2749822
2010,11,-0.50969936,-4.479654376,-8.449609392,3.026235384,83.88020904,0.0020851920152834,2.1173582651905325,-0.932178272,48.67562829
2010,12,-6.773146561,-10.31223864,-13.85133073,2.456304774,91.68955423,0.0015199954146286,1.1035868026385716,-0.840581104,48.7463031
2011,1,-5.205974404,-9.341989803,-13.4780052,2.737304259,95.68958525,0.0015831404852277,1.0554811617950093,-0.651675051,48.75795387
2011,2,-4.632014178,-9.67914727,-14.72628036,3.041350654,54.30497886,0.0013788989774157,0.5113684172282383,-0.801450712,48.76085021
2011,3,-1.389449445,-6.608901783,-11.82835412,2.932763525,71.95420344,0.0019684662240774,2.556903125,-0.290166385,51.60896694
2011,4,4.999468019,-0.216711201,-5.43289042,2.850886061,41.5614274,0.0026970133971292,14.31635022585403,-0.303492918,67.17843846
2011,5,12.63651445,6.667756603,0.698998755,2.654231747,73.64422911,0.004382287406481,80.51476641,0.098869976,69.84055171
2011,6,16.09310047,10.47083953,4.848578593,2.566849291,79.45375016,0.0059094168716535,86.40951621646721,0.74977632,57.65640476
2011,7,18.03475944,12.56943671,7.104113975,2.681784746,89.026131,0.0067435576814861,83.43486239719655,1.308848412,46.62462113
2011,8,18.83167339,12.60635267,6.381031953,2.595916944,88.55486376,0.0063377527080681,66.59103261848226,1.982646097,38.72543076
2011,9,16.02073723,9.864924129,3.709111032,3.030707745,85.36046969,0.0055698731107812,38.07968271,1.401483546,35.05217107
2011,10,8.063689057,3.634727992,-0.794233073,2.860023615,88.830286,0.0038119538479555,19.43180364037623,0.697508084,44.01914235
2011,11,-2.032038612,-6.087479971,-10.14292133,3.134374468,101.8099829,0.002005117829135,1.2785267388236818,0.529468113,44.79391331
2011,12,-1.115889865,-5.46077313,-9.805656395,3.057182023,72.04083422,0.0020771986425481,2.077938417066799,-0.336394933,44.84019261
2012,1,-4.787183671,-9.241352067,-13.69552046,3.235239044,99.31638984,0.0014670493807728,0.6858626719912847,-0.525783421,44.87422674
2012,2,-0.599473859,-5.755596308,-10.91171876,2.677066743,57.89921361,0.0020476332352245,2.3715425045168685,-0.979910744,45.04733232
2012,3,0.562147432,-4.665744351,-9.893636134,3.054905645,95.46159455,0.0021438674724001,2.800825407872706,0.137021859,47.81745862
2012,4,7.111808055,1.680198707,-3.751410641,2.787412427,57.25034709,0.0031838306666152,29.304038295184696,0.359325003,72.77656504
2012,5,11.79519262,5.84092634,-0.113339938,3.121697934,57.79327518,0.0038081808568574,71.90877730971958,0.238128564,60.44896646
2012,6,15.72748436,10.34412552,4.960766689,2.822356742,128.4212407,0.0057556009018334,87.61376767022405,1.802393651,62.19656167
2012,7,20.84604595,14.06999165,7.293937363,2.426341651,69.27704618,0.0072897614079984,82.97648644374746,1.601213083,37.25980822
2012,8,20.48856562,13.69719636,6.905827106,2.378130827,46.83142204,0.0069508923340621,51.17143820447006,0.737599253,25.87691964
2012,9,16.89989642,9.960846999,3.021797579,2.751785536,54.06806258,0.0055721340287927,29.502698933261662,-1.411676361,23.73356639
2012,10,5.222921567,1.126913119,-2.969095329,2.731421524,79.34835423,0.0031990047023168,11.7824837,-1.56503686,38.37247803
2012,11,-2.454327859,-5.762095524,-9.069863188,2.768014309,93.24087234,0.0022329058248099,1.7760810740758954,-1.26100783,40.73424358
2012,12,-7.268129924,-10.97825738,-14.68838484,2.500216695,90.0048415,0.0015100943424676,0.7472772299315639,-0.581886855,40.77803927
2013,1,-4.483414177,-8.587282577,-12.69115098,2.5347623,75.67611224,0.0018464000157074,1.23023429797492,-0.564830866,40.7785229
2013,2,0.15933639,-4.305662633,-8.770661656,2.708383241,59.92199319,0.0024617434262108,2.702105327351803,-0.869331023,41.33182369
2013,3,0.1746947,-5.613841273,-11.40237725,2.586436965,51.79944336,0.0021126694984726,3.464288538288504,-1.019390524,43.59527184
2013,4,4.223137776,-0.654937222,-5.533012219,3.265224586,55.66776651,0.0027587203667178,14.855590361286666,-0.544632027,54.55434393
2013,5,14.08024058,7.61270348,1.145166379,2.810113545,66.89766569,0.0045642377150054,90.53594253021156,-0.405902306,71.1053209
2013,6,17.77388878,11.85256075,5.931232716,2.452920458,74.13252131,0.0065316326477678,85.99356432674395,0.00797133,52.96137065
2013,7,20.19333054,13.60594859,7.01856664,2.47602523,59.85202203,0.0069838718890656,75.77615474,-0.365053918,32.70936612
2013,8,20.40874368,14.1566989,7.904654112,2.201544046,104.6606631,0.0077802419782547,74.62946554439581,0.505550343,38.73306442
2013,9,16.59985623,10.44228191,4.284707591,2.562857734,89.17910154,0.0062911312581144,49.33022000570469,0.64355565,45.69961593
2013,10,8.617173804,3.931156993,-0.754859817,2.545326713,60.64187936,0.0041780117381409,19.50015768,-0.101296879,48.11566755
2013,11,-1.04591493,-4.88601703,-8.72611913,2.62714643,83.14323417,0.002344388444605,1.6031174535779156,-0.313214239,49.38185507
2013,12,-7.03117935,-10.93845651,-14.84573367,2.64738076,86.53422043,0.0016636867863844,0.5499159793918296,-0.546920704,49.47177917
2014,1,-1.823395252,-6.176359662,-10.52932407,2.799904388,86.28081591,0.0023141984084841,1.7570462969026863,-0.767782711,49.6412097
2014,2,-6.705140169,-12.24426327,-17.78338638,2.563707932,55.32938018,0.0010920578027178,0.3835367391879015,-1.063194653,49.66425226
2014,3,-1.298407302,-6.764860542,-12.23131378,3.078021354,73.69947343,0.0018915534212666,2.400530822704269,-0.801828178,51.91303869
2014,4,6.346397947,0.918009272,-4.510379402,2.978627899,68.72357939,0.0030951040821062,22.544711867233943,-0.18089003,69.87884537
2014,5,13.19299173,7.01481872,0.836645709,2.55593979,53.3483015,0.0044659436395148,81.73359685,-0.259183859,65.52544901
2014,6,17.00597163,10.61193162,4.217891609,2.574910526,101.1089807,0.0056227019951928,93.35130825890572,0.574034826,55.27045806
2014,7,21.47597168,14.58117758,7.686383474,2.555446525,79.64549577,0.0072199778623514,83.35746012997014,0.608337012,38.23693427
2014,8,20.81869348,14.09318885,7.367684226,2.321831189,57.8312471,0.0071319643950046,54.24282445699646,-0.143203511,26.88494312
2014,9,15.41687966,9.389240621,3.36160158,2.502448747,83.43917016,0.005815547868083,46.93313739276917,-0.293321434,31.35478665
2014,10,8.728946982,4.812714845,0.896482708,2.85965003,117.4785336,0.004582662673922,21.50776057587008,-0.226247614,47.77391778
2014,11,-1.778633985,-5.671640627,-9.564647269,2.563676526,102.0042047,0.0021783040510848,1.445984100659906,0.179309491,48.26369321
2014,12,-3.206141201,-6.97117606,-10.73621092,2.502718205,86.74708885,0.001941498645656,1.808900662156888,-0.178803898,48.46064787
2015,1,-2.45549933,-6.374829196,-10.29415906,2.685026593,101.3426156,0.0022358573862298,1.7020907396136409,0.031030168,48.552386
2015,2,-1.243698435,-5.840863214,-10.43802799,2.380174489,69.33133452,0.0023113655418059,2.3866720631304514,0.281349021,51.09303924
2015,3,4.007214475,-1.5163395,-7.039893475,2.892474955,71.45858236,0.0028692025767429,8.022059643800215,0.229425268,60.11413104
2015,4,7.859893824,2.144597624,-3.570698577,3.252248491,58.7580119,0.0031140620481614,37.95896315736952,0.085533087,72.08999909
2015,5,15.30442476,8.234282185,1.164139611,2.559633648,18.60403552,0.0047533252489304,75.03421607250793,-1.916435826,47.95811755
2015,6,19.22826039,12.52977527,5.831290147,2.693647213,49.91463585,0.0062562329158507,68.44284983998132,-3.036530146,29.04086571
2015,7,20.74757174,14.28968751,7.831803278,2.769304529,77.91507498,0.0070009173409175,68.84851823309886,-3.00842903,24.29175855
2015,8,20.03204184,13.77479153,7.517541229,2.618169401,94.73085619,0.0067617285336478,71.22580126824019,-2.272089402,25.42223994
2015,9,13.43528108,7.973600532,2.511919978,2.630760223,86.21451415,0.0051250525125228,38.939727351351245,-2.05100589,32.02378218
2015,10,9.567103239,4.920622266,0.274141294,2.696759973,99.88052204,0.0044679819080913,23.30177960390137,-2.088499188,41.8992748
2015,11,-0.154059466,-4.308455121,-8.462850776,2.944357721,89.55489612,0.0022084423414842,1.4278325789030388,-2.08321526,42.83157894
2015,12,-4.133470609,-7.687125834,-11.24078106,2.332309056,81.53969838,0.0017746465765645,1.2074626468060494,-2.314932968,42.95717051
2016,1,-3.070157981,-7.028139178,-10.98612037,2.476212117,88.99348824,0.0019138671021879,2.1185322254907075,-2.377103757,40.94133754
2016,2,1.009501015,-3.635998386,-8.281497788,2.600788536,85.86653917,0.0025885493563261,4.072727521089483,-1.943630692,44.90156942
2016,3,3.536701987,-1.619605761,-6.77591351,2.815193696,65.62777276,0.0028562307517468,9.522248329448384,-1.887059613,51.08101349
2016,4,9.218323149,3.496918604,-2.224485942,2.842924584,50.00260067,0.0038516862348176,44.92937585290572,-2.089398099,68.26461295
2016,5,14.41338358,7.995711505,1.578039427,2.885311455,56.76295854,0.0045500304295844,78.70933767833911,-2.383115375,52.53630734
2016,6,18.10845509,11.77826742,5.448079756,2.731615046,74.6259915,0.0062936678589289,82.31458780632757,-2.323827115,39.5200744
2016,7,19.93999715,14.02344086,8.106884557,2.487587566,74.68434117,0.0077390398133054,76.89907798438338,-2.137785275,30.62001295
2016,8,20.43743928,14.10803649,7.778633696,2.596126215,70.75299077,0.0073752171111902,66.35810411826168,-1.920922964,26.07877913
2016,9,14.36324027,8.690424665,3.017609059,2.585671967,91.24619591,0.0055083361911805,49.09841324133309,-1.405378397,32.89986646
2016,10,6.212769991,2.479474784,-1.253820424,2.451236886,97.17826471,0.0036698976228483,18.02847878799181,-0.982647758,48.7354019
2016,11,2.514259013,-1.219959628,-4.954178268,2.866415585,102.3235403,0.0030992357403698,5.297423653471877,-0.894655647,51.57599245
2016,12,-7.117382228,-11.18199119,-15.24660015,2.743957714,80.55567694,0.0011762898172409,0.5553493164339186,-0.964542217,51.57985413
2017,1,-4.206927222,-8.949464665,-13.69200211,2.808568988,83.95317877,0.0015110056914589,1.472478542,-0.980404467,51.58007839
2017,2,-2.880670899,-7.795812977,-12.71095505,2.576692274,69.43029493,0.0014938755699032,1.2466847707134074,-0.654477244,51.59007734
2017,3,-1.214045637,-6.089723827,-10.96540202,3.017952974,89.43203132,0.0020181144113022,2.801956434261637,0.196238163,53.90969714
2017,4,6.935717372,1.646921059,-3.641875254,2.874495006,54.74617466,0.0031934293891742,31.105138153748705,0.302974134,71.58869825
