UniqueID,Longitude,Latitude,Status,Aspect,Slope,Elevation,TWI,Profile_Curvature,Plan_Curvature,NDVI,LULC,Max_Temperature,Precipitation,WS,Specific_Humidity,AET,DSI,Soil_Moisture,Distance_roads,Distance_rivers,Distance_households
3416,-129.0049203576011,53.943370124077326,0,114.88479614257812,18.178516387939453,1089.818115234375,4.533014297485352,-0.0919044688344001,-0.0075740609318017,0.5339618921279907,9.0,7.764926910400391,2514.018310546875,3.890840530395508,0.004545310512185,35.6577262878418,-1.1850255727767944,38.666297912597656,14045.9873046875,2474.60302734375,13975.169921875
3417,-126.38611334342583,50.97630641394143,0,190.40040588378903,17.27203369140625,1001.7567138671876,5.747910976409912,-0.0132678942754864,0.0265602990984916,0.5357635617256165,2.0,8.764121055603027,1757.6536865234375,3.269697904586792,0.0050378078594803,36.865821838378906,-0.943715274333954,65.09962463378906,14144.271484375,4998.43017578125,14168.904296875
3418,-127.35973161934646,57.372071955527744,0,44.87374114990234,4.792744159698486,1586.439208984375,7.056643009185791,0.0038004461675882,-0.0001088866847567,0.5943807363510132,11.0,4.170133590698242,663.4837646484375,2.0542616844177246,0.0032344134524464,29.581626892089844,0.2828827798366546,27.87557983398437,104300.890625,6196.97216796875,104316.921875
3419,-128.27072376811168,58.417945671753095,0,136.1507110595703,11.360248565673828,1794.208251953125,4.461893558502197,-0.0596421957015991,0.0539658851921558,0.3054215013980865,9.0,3.088001251220703,672.5050048828125,2.050227403640747,0.0031008305959403,28.24465751647949,0.3850566446781158,47.01724624633789,95591.3828125,6296.87841796875,95607.734375
3420,-127.06302745635682,54.92006149131063,0,124.2293472290039,5.930111408233643,994.9555053710938,6.087156772613525,0.023478852584958,-0.0356713868677616,0.7292738556861877,2.0,8.202383995056152,670.9890747070312,2.257988929748535,0.0039639277383685,34.498687744140625,-0.7278562188148499,76.80442810058594,6856.529296875,6834.0390625,6932.08740234375
3421,-132.53336026582602,53.86752770729333,0,123.87547302246094,4.108145713806152,318.0101318359375,5.1765971183776855,0.016148829832673,0.0052352431230247,0.7582159638404846,2.0,10.46636962890625,1715.882568359375,5.194944858551025,0.0055535626597702,42.72116088867188,-1.831730842590332,33.43020248413086,26761.1171875,12340.447265625,19415.2578125
3422,-129.69840222601866,55.79483796682781,0,199.32945251464844,10.12645435333252,1402.5509033203125,7.114253997802734,0.0377758666872978,-0.0203582216054201,-0.1319965869188308,9.0,4.083115100860596,1728.9000244140625,2.5766701698303223,0.0036190028768032,27.246028900146484,-0.3305853307247162,48.226707458496094,19178.9765625,7285.3857421875,19427.96484375
3423,-132.58885950728688,54.10085915377092,0,,,34.47743225097656,7.856870174407959,0.0169446244835853,-0.0148105015978217,0.7901472449302673,2.0,10.785531044006348,1687.679443359375,5.357231140136719,,42.31464767456055,-1.4996180534362793,30.91337013244629,26903.470703125,14407.51171875,26892.685546875
3424,-126.92514947801683,57.19877871504407,0,246.8463592529297,9.49389362335205,1804.60693359375,5.563008785247803,-0.0377085581421852,0.0639217644929885,0.4166890680789947,8.0,4.037533760070801,690.3662719726562,2.1246018409729004,0.0032650951761752,29.62886619567871,0.2131597250699997,29.113475799560547,81209.2734375,6258.29443359375,81210.25
3425,-126.32727273147027,50.47502604678073,0,,,,,,,,2.0,,,,,,,,,,
3426,-133.05739947242725,58.13594187079364,0,156.15538024902344,20.76314353942871,892.060791015625,5.675835609436035,0.0389126911759376,0.0301036350429058,0.7467182278633118,2.0,4.913167953491211,1644.929931640625,2.600918292999268,0.0036505674943327,28.979900360107425,0.329509437084198,40.58287048339844,103518.2109375,358.4071044921875,105277.03125
3427,-126.21788619759953,55.53507307736116,0,94.18289947509766,3.6119678020477295,939.8421630859376,6.230126857757568,0.0001174343269667,-0.0033779179211705,0.650802493095398,2.0,7.622872829437256,581.71337890625,1.9963200092315676,0.0037786574102938,32.73047637939453,-0.4763520359992981,57.52720260620117,15860.46875,7950.24951171875,15831.4658203125
3428,-131.82769059301089,56.632630567152766,0,,,204.6629638671875,8.472524642944336,0.0313030369579792,-0.0060965162701904,0.7690523862838745,11.0,8.807516098022461,2267.392578125,2.137748956680298,0.004291889257729,34.446258544921875,0.1385337114334106,33.83095932006836,104276.46875,2510.195556640625,104344.40625
3429,-120.04951554512814,57.06483315782522,0,188.62440490722656,0.2366846054792404,764.9222412109375,9.411986351013184,0.0002542418660596,-0.0007831900147721,0.6342980861663818,2.0,6.013047218322754,472.0943908691406,3.340738534927368,0.003754791803658,35.83260726928711,0.4158111214637756,42.23373031616211,33949.859375,6760.21826171875,34215.39453125
3430,-120.51234567346744,53.35165601529971,0,208.27838134765625,21.567277908325195,1941.190673828125,4.343764781951904,0.003956370986998,0.0288133062422275,0.5064786076545715,2.0,5.708681106567383,1015.0017700195312,2.631923198699951,0.0037347024772316,34.07194519042969,0.0266176145523786,33.21490478515625,6526.1650390625,3849.326416015625,6625.19482421875
3431,-122.51971309636828,54.31195765144281,0,92.44896697998048,4.136970043182373,766.3984985351562,6.719263076782227,-0.0198707226663827,0.0233784168958663,0.5786019563674927,2.0,9.530837059020996,745.7420043945312,2.2654809951782227,0.0042095752432942,38.2047004699707,-0.054166667163372,59.903602600097656,4588.39599609375,1160.742919921875,4488.52490234375
3432,-132.82595236400078,58.99770810547179,0,289.5500793457031,7.310937404632568,955.7725830078124,6.551017761230469,0.0355485156178474,-0.0061588045209646,0.7163940668106079,2.0,4.975047111511231,819.570068359375,2.3606693744659424,0.0033174795098602,31.091508865356445,0.432344526052475,81.11185455322266,59829.12109375,4076.94091796875,60109.125
3433,-123.98973758301142,50.07425435620999,0,246.41329956054688,23.287540435791016,787.1314086914062,4.711327075958252,-0.0219983402639627,0.0721447020769119,0.8660348653793335,2.0,9.319514274597168,1446.774169921875,2.64345932006836,0.0051238937303423,36.96624374389648,-1.33768892288208,88.55453491210938,13531.6396484375,6498.82421875,8463.708984375
3434,-130.21617511768284,57.35019441374216,0,270.3915405273437,3.0839145183563232,848.753662109375,7.864218235015869,0.0219607762992382,-0.0099991774186491,0.6953707337379456,2.0,7.916522026062012,594.097412109375,1.7306571006774902,0.0035821532364934,30.9016227722168,0.7624652981758118,53.275611877441406,2387.67822265625,2080.87353515625,2433.0107421875
3435,-132.97760258941676,53.81940045825336,0,238.5488128662109,7.399587154388428,347.5585327148437,5.600812911987305,-0.0412912964820861,0.0741395577788353,0.7304731011390686,2.0,9.954517364501951,2094.325927734375,5.4151387214660645,,43.32957077026367,-1.6478183269500732,31.082250595092773,46981.97265625,4912.0859375,42518.71875
3436,-127.51569539773357,54.54637361020024,0,137.5171661376953,14.987845420837402,1447.266845703125,5.579285621643066,0.0571850053966045,-0.0183515362441539,0.6706751585006714,2.0,6.14137601852417,990.961181640625,2.53710412979126,0.0037765938322991,31.894121170043945,-0.7264753580093384,77.88542938232422,7246.6943359375,5660.10693359375,7335.28466796875
3437,-125.8675305057395,55.55198727768269,0,125.18089294433594,16.96045684814453,1482.96435546875,4.619259357452393,0.0045714252628386,-0.0086092744022607,0.6979271173477173,2.0,6.60361385345459,611.5197143554688,2.125097751617432,0.0038623416330665,32.84721374511719,-0.0606685951352119,55.30997848510742,1156.4798583984375,4997.59033203125,1039.8072509765625
3438,-122.1090692655457,55.71268258355864,0,190.1033477783203,6.575186729431152,1131.84619140625,6.165297508239746,-0.006902361754328,0.0107384268194437,0.7981522679328918,2.0,7.070447444915772,696.1707763671875,2.6586153507232666,0.003813830204308,38.37520599365234,0.2513944208621979,60.52518081665039,7924.546875,7354.3125,7841.9482421875
3439,-125.85905011352236,59.090863704313534,0,91.3675308227539,9.299592971801758,806.9157104492188,9.639225959777832,0.0493517778813838,-0.0015711464220657,0.7201003432273865,2.0,4.806035041809082,566.5128173828125,1.6399667263031006,0.0031078865285962,31.041179656982425,0.3009375035762787,35.40150451660156,1586.95556640625,503.8939514160156,1619.1693115234375
3440,-124.18147642151554,54.63151235519231,0,221.43011474609372,1.0001964569091797,789.6581420898438,8.358546257019043,-0.0072379666380584,0.0054802163504064,0.7930468916893005,2.0,8.997078895568848,523.6731567382812,1.9455143213272093,0.004053870216012,34.08403778076172,-1.053667426109314,49.59449768066406,1891.7708740234373,4174.15234375,1880.798828125
